order_id,order_date,customer_id,city,state,region,payment_mode,delivery_days,order_status
1082,2023-08-31,92,Delhi,Delhi_State,North,COD,2,Delivered
1083,2023-09-21,333,Delhi,Delhi_State,North,UPI,3,Delivered
1084,2023-03-18,322,Delhi,Delhi_State,North,UPI,4,Delivered
1085,2023-01-18,61,Delhi,Delhi_State,North,COD,2,Delivered
1086,2023-06-04,353,Delhi,Delhi_State,North,UPI,4,Returned
1087,2023-12-01,382,Delhi,Delhi_State,North,Credit Card,3,Delivered
1088,2023-12-10,338,Delhi,Delhi_State,North,UPI,2,Delivered
1089,2023-11-29,196,Delhi,Delhi_State,North,Credit Card,3,Delivered
1090,2023-08-16,189,Delhi,Delhi_State,North,COD,2,Delivered
1091,2023-02-12,63,Delhi,Delhi_State,North,UPI,3,Delivered
1092,2023-09-18,116,Delhi,Delhi_State,North,UPI,2,Delivered
1093,2023-10-21,246,Delhi,Delhi_State,North,Credit Card,3,Delivered
1094,2023-02-18,407,Delhi,Delhi_State,North,UPI,4,Delivered
1095,2023-09-05,331,Delhi,Delhi_State,North,COD,4,Delivered
1096,2023-10-20,65,Delhi,Delhi_State,North,COD,2,Delivered
1097,2023-10-03,95,Delhi,Delhi_State,North,COD,3,Delivered
1098,2023-01-11,202,Delhi,Delhi_State,North,Credit Card,4,Delivered
1099,2023-09-29,251,Delhi,Delhi_State,North,COD,2,Delivered
1100,2023-10-27,276,Delhi,Delhi_State,North,UPI,4,Delivered
1101,2023-11-30,64,Delhi,Delhi_State,North,UPI,2,Returned
1102,2023-03-02,93,Delhi,Delhi_State,North,UPI,4,Delivered
1103,2023-01-03,285,Delhi,Delhi_State,North,Credit Card,3,Delivered
1104,2023-03-04,21,Delhi,Delhi_State,North,COD,2,Delivered
1105,2023-12-01,83,Delhi,Delhi_State,North,UPI,2,Delivered
1106,2023-01-18,44,Delhi,Delhi_State,North,COD,2,Delivered
1107,2023-07-06,495,Delhi,Delhi_State,North,COD,4,Delivered
1108,2023-12-03,1,Delhi,Delhi_State,North,COD,2,Delivered
1109,2023-09-23,464,Delhi,Delhi_State,North,UPI,3,Delivered
1110,2023-08-16,72,Delhi,Delhi_State,North,Credit Card,4,Delivered
1111,2023-06-10,268,Delhi,Delhi_State,North,COD,3,Delivered
1112,2023-09-19,108,Delhi,Delhi_State,North,Credit Card,4,Delivered
1113,2023-01-23,122,Delhi,Delhi_State,North,Credit Card,2,Delivered
1114,2023-06-03,439,Delhi,Delhi_State,North,Credit Card,2,Returned
1115,2023-11-05,283,Delhi,Delhi_State,North,Credit Card,2,Delivered
1116,2023-05-23,66,Delhi,Delhi_State,North,UPI,4,Delivered
1117,2023-02-08,282,Delhi,Delhi_State,North,UPI,3,Delivered
1118,2023-11-29,463,Delhi,Delhi_State,North,UPI,2,Delivered
1119,2023-02-12,484,Delhi,Delhi_State,North,UPI,3,Delivered
1120,2023-12-22,74,Delhi,Delhi_State,North,UPI,4,Delivered
1121,2023-11-19,376,Delhi,Delhi_State,North,Credit Card,3,Cancelled
1122,2023-12-23,331,Delhi,Delhi_State,North,UPI,2,Delivered
1123,2023-10-16,337,Delhi,Delhi_State,North,COD,4,Delivered
1124,2023-11-06,84,Delhi,Delhi_State,North,UPI,3,Delivered
1125,2023-06-11,404,Delhi,Delhi_State,North,UPI,3,Delivered
1126,2023-11-06,127,Delhi,Delhi_State,North,Credit Card,2,Delivered
1127,2023-09-30,57,Delhi,Delhi_State,North,UPI,4,Delivered
1128,2023-02-03,169,Delhi,Delhi_State,North,UPI,4,Delivered
1129,2023-06-20,399,Delhi,Delhi_State,North,UPI,3,Delivered
1130,2023-04-26,141,Delhi,Delhi_State,North,UPI,2,Delivered
1131,2023-04-24,194,Delhi,Delhi_State,North,Credit Card,2,Delivered
1132,2023-03-05,90,Delhi,Delhi_State,North,Credit Card,4,Delivered
1133,2023-06-06,302,Delhi,Delhi_State,North,UPI,3,Delivered
1134,2023-06-28,359,Delhi,Delhi_State,North,COD,4,Delivered
1135,2023-10-10,139,Delhi,Delhi_State,North,Credit Card,4,Delivered
1136,2023-01-25,88,Delhi,Delhi_State,North,Credit Card,3,Returned
1137,2023-07-19,93,Delhi,Delhi_State,North,COD,3,Delivered
1138,2023-12-14,496,Delhi,Delhi_State,North,COD,4,Delivered
1139,2023-07-26,245,Delhi,Delhi_State,North,Credit Card,4,Delivered
1140,2023-01-05,352,Delhi,Delhi_State,North,Credit Card,4,Delivered
1141,2023-12-03,65,Delhi,Delhi_State,North,UPI,2,Delivered
1142,2023-05-17,28,Delhi,Delhi_State,North,UPI,4,Delivered
1143,2023-07-09,363,Delhi,Delhi_State,North,UPI,2,Delivered
1144,2023-08-03,362,Delhi,Delhi_State,North,UPI,3,Delivered
1145,2023-07-01,409,Delhi,Delhi_State,North,UPI,3,Delivered
1146,2023-05-22,488,Delhi,Delhi_State,North,Credit Card,3,Delivered
1147,2023-04-28,157,Delhi,Delhi_State,North,COD,4,Delivered
1148,2023-06-06,209,Delhi,Delhi_State,North,Credit Card,3,Delivered
1149,2023-11-21,41,Delhi,Delhi_State,North,UPI,2,Delivered
1150,2023-02-17,85,Delhi,Delhi_State,North,COD,4,Delivered
1151,2023-05-27,284,Delhi,Delhi_State,North,Credit Card,3,Delivered
1152,2023-01-06,493,Delhi,Delhi_State,North,UPI,3,Delivered
1153,2023-03-11,246,Delhi,Delhi_State,North,Credit Card,3,Delivered
1154,2023-12-13,455,Delhi,Delhi_State,North,COD,4,Delivered
1155,2023-07-27,8,Delhi,Delhi_State,North,Debit Card,4,Delivered
1156,2023-01-04,366,Delhi,Delhi_State,North,UPI,3,Delivered
1157,2023-06-26,126,Delhi,Delhi_State,North,UPI,4,Delivered
1158,2023-09-28,351,Delhi,Delhi_State,North,UPI,4,Delivered
1159,2023-08-18,494,Delhi,Delhi_State,North,COD,2,Delivered
1160,2023-09-26,463,Delhi,Delhi_State,North,Credit Card,2,Delivered
1161,2023-07-07,430,Delhi,Delhi_State,North,UPI,2,Delivered
1162,2023-01-27,217,Delhi,Delhi_State,North,COD,3,Delivered
1163,2023-07-11,497,Delhi,Delhi_State,North,Credit Card,2,Delivered
1164,2023-12-14,128,Delhi,Delhi_State,North,Credit Card,4,Delivered
1165,2023-03-02,149,Delhi,Delhi_State,North,Credit Card,3,Delivered
1166,2023-05-16,110,Delhi,Delhi_State,North,UPI,2,Delivered
1167,2023-10-19,202,Delhi,Delhi_State,North,COD,2,Returned
1168,2023-11-26,264,Delhi,Delhi_State,North,UPI,2,Returned
1169,2023-11-13,435,Delhi,Delhi_State,North,Credit Card,3,Delivered
1170,2023-01-04,316,Delhi,Delhi_State,North,COD,3,Delivered
1171,2023-07-01,55,Delhi,Delhi_State,North,UPI,2,Delivered
1172,2023-04-06,206,Delhi,Delhi_State,North,Credit Card,3,Delivered
1173,2023-08-09,252,Delhi,Delhi_State,North,COD,2,Delivered
1174,2023-09-21,461,Delhi,Delhi_State,North,Credit Card,2,Delivered
1175,2023-09-07,4,Delhi,Delhi_State,North,UPI,2,Delivered
1176,2023-05-09,116,Delhi,Delhi_State,North,COD,3,Delivered
1177,2023-06-03,187,Delhi,Delhi_State,North,UPI,3,Delivered
1178,2023-10-02,416,Delhi,Delhi_State,North,UPI,3,Delivered
1179,2023-08-13,337,Delhi,Delhi_State,North,COD,3,Delivered
1180,2023-07-01,383,Delhi,Delhi_State,North,UPI,3,Delivered
1181,2023-12-30,102,Delhi,Delhi_State,North,UPI,2,Delivered
1182,2023-01-21,69,Delhi,Delhi_State,North,UPI,3,Delivered
1183,2023-06-19,462,Delhi,Delhi_State,North,Debit Card,2,Delivered
1184,2023-04-12,486,Delhi,Delhi_State,North,Credit Card,3,Returned
1185,2023-05-17,61,Delhi,Delhi_State,North,UPI,3,Delivered
1186,2023-09-11,410,Delhi,Delhi_State,North,Credit Card,4,Delivered
1187,2023-06-16,385,Delhi,Delhi_State,North,Debit Card,3,Delivered
1188,2023-07-19,68,Delhi,Delhi_State,North,Credit Card,2,Returned
1189,2023-01-11,65,Delhi,Delhi_State,North,UPI,2,Delivered
1190,2023-01-07,393,Delhi,Delhi_State,North,COD,4,Delivered
1191,2023-12-14,425,Delhi,Delhi_State,North,Credit Card,3,Delivered
1192,2023-11-02,378,Delhi,Delhi_State,North,Debit Card,2,Delivered
1193,2023-05-29,145,Delhi,Delhi_State,North,UPI,3,Delivered
1194,2023-08-08,127,Delhi,Delhi_State,North,UPI,4,Delivered
1195,2023-09-19,96,Delhi,Delhi_State,North,UPI,2,Delivered
1196,2023-02-28,443,Delhi,Delhi_State,North,COD,3,Cancelled
1197,2023-05-07,342,Delhi,Delhi_State,North,UPI,3,Delivered
1198,2023-12-28,401,Delhi,Delhi_State,North,COD,2,Delivered
1199,2023-09-15,313,Delhi,Delhi_State,North,COD,2,Delivered
1200,2023-10-30,323,Delhi,Delhi_State,North,UPI,4,Delivered
1201,2023-03-03,68,Delhi,Delhi_State,North,COD,3,Delivered
1202,2023-04-09,476,Delhi,Delhi_State,North,COD,2,Delivered
1203,2023-11-12,103,Delhi,Delhi_State,North,UPI,2,Delivered
1204,2023-07-14,209,Delhi,Delhi_State,North,Credit Card,4,Delivered
1205,2023-11-21,119,Delhi,Delhi_State,North,COD,2,Delivered
1206,2023-09-03,32,Delhi,Delhi_State,North,UPI,4,Delivered
1207,2023-01-27,156,Delhi,Delhi_State,North,Credit Card,2,Delivered
1208,2023-05-24,483,Delhi,Delhi_State,North,UPI,3,Delivered
1209,2023-05-07,164,Delhi,Delhi_State,North,UPI,2,Delivered
1210,2023-01-01,27,Delhi,Delhi_State,North,UPI,4,Delivered
1211,2023-04-19,147,Delhi,Delhi_State,North,Credit Card,3,Delivered
1212,2023-11-07,52,Delhi,Delhi_State,North,COD,3,Delivered
1213,2023-09-09,187,Delhi,Delhi_State,North,UPI,3,Delivered
1214,2023-02-19,343,Delhi,Delhi_State,North,COD,2,Delivered
1215,2023-03-08,170,Delhi,Delhi_State,North,COD,3,Delivered
1216,2023-07-05,381,Delhi,Delhi_State,North,Credit Card,4,Delivered
1217,2023-07-10,122,Delhi,Delhi_State,North,Credit Card,4,Delivered
1218,2023-10-27,197,Delhi,Delhi_State,North,UPI,2,Delivered
1219,2023-03-08,323,Delhi,Delhi_State,North,Credit Card,4,Delivered
1220,2023-01-22,301,Delhi,Delhi_State,North,Debit Card,4,Delivered
1221,2023-04-09,361,Delhi,Delhi_State,North,Credit Card,3,Returned
1222,2023-02-08,483,Delhi,Delhi_State,North,Credit Card,4,Delivered
1223,2023-06-04,372,Delhi,Delhi_State,North,UPI,3,Cancelled
1224,2023-04-14,274,Delhi,Delhi_State,North,UPI,4,Delivered
1225,2023-03-07,99,Delhi,Delhi_State,North,Credit Card,3,Delivered
1226,2023-05-10,457,Delhi,Delhi_State,North,Credit Card,4,Cancelled
1227,2023-07-07,230,Delhi,Delhi_State,North,UPI,4,Delivered
1228,2023-08-12,35,Delhi,Delhi_State,North,Credit Card,3,Delivered
1229,2023-09-15,405,Delhi,Delhi_State,North,UPI,2,Delivered
1230,2023-05-21,357,Delhi,Delhi_State,North,UPI,2,Delivered
1231,2023-10-17,32,Delhi,Delhi_State,North,UPI,4,Delivered
1232,2023-07-23,254,Delhi,Delhi_State,North,Debit Card,4,Delivered
1233,2023-09-20,498,Delhi,Delhi_State,North,Credit Card,2,Delivered
1234,2023-09-18,197,Delhi,Delhi_State,North,UPI,4,Delivered
1235,2023-07-25,311,Delhi,Delhi_State,North,UPI,3,Delivered
1236,2023-01-02,82,Delhi,Delhi_State,North,UPI,4,Delivered
1237,2023-12-23,5,Delhi,Delhi_State,North,Credit Card,4,Delivered
1238,2023-12-29,369,Delhi,Delhi_State,North,Credit Card,4,Delivered
1239,2023-04-23,152,Delhi,Delhi_State,North,UPI,4,Delivered
1240,2023-03-02,88,Delhi,Delhi_State,North,UPI,2,Delivered
1241,2023-05-02,150,Delhi,Delhi_State,North,Credit Card,2,Delivered
1242,2023-05-23,475,Delhi,Delhi_State,North,Credit Card,2,Delivered
1243,2023-01-27,329,Delhi,Delhi_State,North,UPI,2,Cancelled
1244,2023-04-18,274,Delhi,Delhi_State,North,UPI,2,Delivered
1245,2023-06-27,324,Delhi,Delhi_State,North,COD,4,Cancelled
1246,2023-06-16,43,Delhi,Delhi_State,North,Credit Card,4,Delivered
1247,2023-05-16,370,Delhi,Delhi_State,North,COD,2,Delivered
1248,2023-11-10,151,Delhi,Delhi_State,North,Credit Card,3,Cancelled
1249,2023-11-17,418,Delhi,Delhi_State,North,UPI,2,Delivered
1250,2023-04-23,375,Delhi,Delhi_State,North,Credit Card,3,Delivered
1251,2023-01-09,276,Delhi,Delhi_State,North,UPI,4,Cancelled
1252,2023-10-26,55,Delhi,Delhi_State,North,COD,4,Delivered
1253,2023-07-15,485,Delhi,Delhi_State,North,Credit Card,4,Delivered
1254,2023-11-17,325,Delhi,Delhi_State,North,Credit Card,4,Delivered
1255,2023-08-15,113,Delhi,Delhi_State,North,UPI,3,Delivered
1256,2023-10-25,323,Delhi,Delhi_State,North,UPI,3,Delivered
1257,2023-04-29,374,Delhi,Delhi_State,North,UPI,4,Delivered
1258,2023-03-17,462,Delhi,Delhi_State,North,UPI,3,Delivered
1259,2023-04-03,236,Delhi,Delhi_State,North,Debit Card,2,Delivered
1260,2023-04-01,97,Delhi,Delhi_State,North,COD,4,Delivered
1261,2023-04-03,332,Delhi,Delhi_State,North,UPI,3,Delivered
1262,2023-03-25,454,Delhi,Delhi_State,North,Credit Card,2,Delivered
1263,2023-12-18,312,Delhi,Delhi_State,North,COD,2,Delivered
1264,2023-02-06,219,Delhi,Delhi_State,North,COD,2,Delivered
1265,2023-11-27,497,Delhi,Delhi_State,North,Credit Card,3,Delivered
1266,2023-09-27,71,Delhi,Delhi_State,North,UPI,4,Delivered
1267,2023-01-07,309,Delhi,Delhi_State,North,COD,2,Delivered
1268,2023-01-11,57,Delhi,Delhi_State,North,COD,2,Delivered
1269,2023-11-26,479,Delhi,Delhi_State,North,Credit Card,2,Delivered
1270,2023-02-12,138,Delhi,Delhi_State,North,UPI,2,Returned
1271,2023-11-04,7,Delhi,Delhi_State,North,COD,2,Returned
1272,2023-02-24,278,Delhi,Delhi_State,North,UPI,4,Delivered
1273,2023-12-29,44,Delhi,Delhi_State,North,UPI,2,Delivered
1274,2023-10-16,457,Delhi,Delhi_State,North,UPI,3,Delivered
1275,2023-06-07,170,Delhi,Delhi_State,North,UPI,3,Delivered
1276,2023-01-29,279,Delhi,Delhi_State,North,Credit Card,4,Delivered
1277,2023-10-06,64,Delhi,Delhi_State,North,UPI,2,Delivered
1278,2023-02-22,279,Delhi,Delhi_State,North,COD,3,Delivered
1279,2023-08-01,73,Delhi,Delhi_State,North,Credit Card,2,Returned
1280,2023-01-13,117,Delhi,Delhi_State,North,UPI,3,Delivered
1281,2023-06-30,336,Delhi,Delhi_State,North,UPI,3,Delivered
1282,2023-12-17,197,Delhi,Delhi_State,North,Debit Card,4,Delivered
1283,2023-02-27,252,Delhi,Delhi_State,North,COD,2,Cancelled
1284,2023-04-25,53,Delhi,Delhi_State,North,Debit Card,3,Delivered
1285,2023-11-12,171,Delhi,Delhi_State,North,COD,2,Delivered
1286,2023-02-13,459,Delhi,Delhi_State,North,COD,2,Delivered
1287,2023-04-02,220,Delhi,Delhi_State,North,UPI,4,Delivered
1288,2023-04-03,348,Delhi,Delhi_State,North,COD,3,Delivered
1289,2023-12-08,352,Delhi,Delhi_State,North,Credit Card,3,Delivered
1290,2023-05-27,179,Delhi,Delhi_State,North,Credit Card,2,Delivered
1291,2023-09-13,339,Delhi,Delhi_State,North,UPI,3,Returned
1292,2023-12-31,409,Delhi,Delhi_State,North,Debit Card,2,Delivered
1293,2023-03-18,399,Delhi,Delhi_State,North,Debit Card,4,Delivered
1294,2023-03-17,200,Delhi,Delhi_State,North,UPI,3,Delivered
1295,2023-09-02,418,Delhi,Delhi_State,North,Credit Card,2,Delivered
1296,2023-08-07,492,Delhi,Delhi_State,North,UPI,4,Delivered
1297,2023-02-16,166,Delhi,Delhi_State,North,COD,2,Delivered
1298,2023-07-17,181,Delhi,Delhi_State,North,Debit Card,3,Delivered
1299,2023-09-04,356,Delhi,Delhi_State,North,UPI,3,Delivered
1300,2023-11-22,171,Delhi,Delhi_State,North,UPI,2,Delivered
1301,2023-12-01,472,Delhi,Delhi_State,North,UPI,2,Delivered
1302,2023-10-09,255,Delhi,Delhi_State,North,Credit Card,4,Delivered
1303,2023-09-30,275,Delhi,Delhi_State,North,UPI,2,Delivered
1304,2023-10-25,367,Delhi,Delhi_State,North,UPI,3,Delivered
1305,2023-12-22,416,Delhi,Delhi_State,North,Credit Card,4,Delivered
1306,2023-02-14,121,Delhi,Delhi_State,North,UPI,3,Delivered
1307,2023-01-09,186,Delhi,Delhi_State,North,Credit Card,4,Delivered
1308,2023-03-10,472,Delhi,Delhi_State,North,UPI,2,Delivered
1309,2023-06-28,185,Delhi,Delhi_State,North,UPI,2,Delivered
1310,2023-03-15,428,Delhi,Delhi_State,North,UPI,4,Cancelled
1311,2023-08-04,125,Delhi,Delhi_State,North,Credit Card,2,Delivered
1312,2023-01-29,383,Delhi,Delhi_State,North,COD,2,Delivered
1313,2023-12-23,361,Delhi,Delhi_State,North,COD,2,Delivered
1314,2023-01-14,357,Delhi,Delhi_State,North,Credit Card,3,Delivered
1315,2023-12-26,55,Delhi,Delhi_State,North,COD,4,Delivered
1316,2023-09-02,429,Delhi,Delhi_State,North,Credit Card,4,Delivered
1317,2023-01-16,76,Delhi,Delhi_State,North,COD,3,Delivered
1318,2023-05-06,40,Delhi,Delhi_State,North,Credit Card,2,Delivered
1319,2023-08-02,77,Delhi,Delhi_State,North,Credit Card,2,Delivered
1320,2023-03-13,384,Delhi,Delhi_State,North,COD,4,Delivered
1321,2023-06-03,241,Delhi,Delhi_State,North,Credit Card,3,Delivered
1322,2023-08-16,401,Delhi,Delhi_State,North,UPI,4,Delivered
1323,2023-05-27,57,Delhi,Delhi_State,North,COD,2,Delivered
1324,2023-11-25,17,Delhi,Delhi_State,North,Credit Card,4,Delivered
1325,2023-09-15,83,Delhi,Delhi_State,North,Credit Card,2,Delivered
1326,2023-08-05,349,Delhi,Delhi_State,North,Credit Card,3,Delivered
1327,2023-05-13,471,Delhi,Delhi_State,North,Credit Card,4,Delivered
1328,2023-12-30,117,Delhi,Delhi_State,North,COD,3,Returned
1329,2023-05-20,499,Delhi,Delhi_State,North,Credit Card,2,Delivered
1330,2023-03-06,381,Delhi,Delhi_State,North,UPI,2,Delivered
1331,2023-01-29,113,Delhi,Delhi_State,North,COD,3,Delivered
1332,2023-10-14,310,Delhi,Delhi_State,North,UPI,2,Delivered
1333,2023-08-28,245,Delhi,Delhi_State,North,UPI,3,Delivered
1334,2023-07-27,424,Delhi,Delhi_State,North,COD,3,Delivered
1335,2023-07-10,332,Delhi,Delhi_State,North,COD,3,Delivered
1336,2023-02-25,54,Delhi,Delhi_State,North,Credit Card,2,Delivered
1337,2023-06-21,15,Delhi,Delhi_State,North,UPI,2,Delivered
1338,2023-10-05,55,Delhi,Delhi_State,North,UPI,2,Delivered
1339,2023-01-06,388,Delhi,Delhi_State,North,Credit Card,3,Delivered
1340,2023-04-14,327,Delhi,Delhi_State,North,UPI,2,Delivered
1341,2023-02-13,292,Delhi,Delhi_State,North,COD,4,Delivered
1342,2023-09-05,24,Delhi,Delhi_State,North,UPI,2,Delivered
1343,2023-06-08,5,Delhi,Delhi_State,North,UPI,3,Delivered
1344,2023-07-23,257,Delhi,Delhi_State,North,Credit Card,2,Delivered
1345,2023-07-20,372,Delhi,Delhi_State,North,UPI,3,Cancelled
1346,2023-12-26,346,Delhi,Delhi_State,North,UPI,2,Delivered
1347,2023-09-15,52,Delhi,Delhi_State,North,UPI,4,Delivered
1348,2023-03-18,13,Delhi,Delhi_State,North,UPI,4,Delivered
1349,2023-09-02,301,Delhi,Delhi_State,North,UPI,2,Delivered
1350,2023-03-19,350,Delhi,Delhi_State,North,Credit Card,3,Delivered
1351,2023-11-17,48,Delhi,Delhi_State,North,UPI,4,Delivered
1352,2023-04-21,414,Delhi,Delhi_State,North,UPI,4,Delivered
1353,2023-03-24,494,Delhi,Delhi_State,North,UPI,4,Delivered
1354,2023-11-08,334,Delhi,Delhi_State,North,UPI,4,Returned
1355,2023-06-24,230,Delhi,Delhi_State,North,UPI,2,Delivered
1356,2023-07-04,320,Delhi,Delhi_State,North,Credit Card,3,Delivered
1357,2023-12-31,397,Delhi,Delhi_State,North,Credit Card,4,Delivered
1358,2023-04-17,313,Delhi,Delhi_State,North,Credit Card,4,Delivered
1359,2023-03-20,291,Delhi,Delhi_State,North,Credit Card,4,Cancelled
1360,2023-02-19,413,Delhi,Delhi_State,North,UPI,2,Delivered
1361,2023-06-08,281,Delhi,Delhi_State,North,UPI,2,Delivered
1362,2023-08-21,161,Delhi,Delhi_State,North,UPI,2,Returned
1363,2023-03-24,35,Delhi,Delhi_State,North,UPI,3,Delivered
1364,2023-06-30,46,Delhi,Delhi_State,North,Credit Card,2,Delivered
1365,2023-08-24,133,Delhi,Delhi_State,North,COD,3,Cancelled
1366,2023-08-15,333,Delhi,Delhi_State,North,Credit Card,2,Returned
1367,2023-10-19,250,Delhi,Delhi_State,North,COD,2,Delivered
1368,2023-05-27,206,Delhi,Delhi_State,North,Credit Card,3,Delivered
1369,2023-12-15,67,Delhi,Delhi_State,North,COD,3,Delivered
1370,2023-11-16,488,Delhi,Delhi_State,North,UPI,3,Delivered
1371,2023-12-16,212,Delhi,Delhi_State,North,UPI,4,Delivered
1372,2023-12-16,22,Delhi,Delhi_State,North,UPI,4,Cancelled
1373,2023-01-30,380,Delhi,Delhi_State,North,UPI,2,Delivered
1374,2023-10-15,5,Delhi,Delhi_State,North,COD,2,Delivered
1375,2023-05-29,193,Delhi,Delhi_State,North,COD,2,Delivered
1376,2023-02-07,115,Delhi,Delhi_State,North,Credit Card,3,Delivered
1377,2023-12-09,48,Delhi,Delhi_State,North,COD,3,Delivered
1378,2023-11-25,274,Delhi,Delhi_State,North,COD,3,Delivered
1379,2023-04-03,375,Delhi,Delhi_State,North,COD,2,Returned
1380,2023-07-23,394,Delhi,Delhi_State,North,COD,3,Delivered
1381,2023-06-18,34,Delhi,Delhi_State,North,Credit Card,3,Delivered
1382,2023-11-06,249,Delhi,Delhi_State,North,Credit Card,2,Delivered
1383,2023-09-01,59,Delhi,Delhi_State,North,COD,3,Delivered
1384,2023-10-07,80,Delhi,Delhi_State,North,Credit Card,3,Delivered
1385,2023-04-20,164,Delhi,Delhi_State,North,COD,4,Delivered
1386,2023-11-04,397,Delhi,Delhi_State,North,COD,3,Delivered
1387,2023-07-05,405,Delhi,Delhi_State,North,Credit Card,3,Cancelled
1388,2023-04-20,28,Delhi,Delhi_State,North,Credit Card,2,Delivered
1389,2023-12-17,217,Delhi,Delhi_State,North,Credit Card,3,Delivered
1390,2023-04-01,43,Delhi,Delhi_State,North,UPI,2,Delivered
1391,2023-07-27,42,Delhi,Delhi_State,North,Credit Card,3,Delivered
1392,2023-08-20,447,Delhi,Delhi_State,North,UPI,3,Delivered
1393,2023-12-09,458,Delhi,Delhi_State,North,Credit Card,3,Delivered
1394,2023-01-28,48,Delhi,Delhi_State,North,COD,3,Delivered
1395,2023-06-02,85,Delhi,Delhi_State,North,UPI,2,Delivered
1396,2023-08-03,247,Delhi,Delhi_State,North,UPI,3,Delivered
1397,2023-03-24,495,Delhi,Delhi_State,North,UPI,4,Delivered
1398,2023-12-21,293,Delhi,Delhi_State,North,COD,3,Delivered
1399,2023-10-15,401,Delhi,Delhi_State,North,UPI,4,Delivered
1400,2023-12-08,297,Delhi,Delhi_State,North,Debit Card,4,Delivered
1401,2023-12-07,422,Delhi,Delhi_State,North,Credit Card,4,Delivered
1402,2023-06-12,8,Delhi,Delhi_State,North,UPI,2,Delivered
1403,2023-03-17,256,Delhi,Delhi_State,North,UPI,3,Delivered
1404,2023-12-12,209,Delhi,Delhi_State,North,Credit Card,3,Delivered
1405,2023-01-02,231,Delhi,Delhi_State,North,UPI,2,Delivered
1406,2023-11-24,497,Delhi,Delhi_State,North,COD,4,Delivered
1407,2023-04-22,382,Delhi,Delhi_State,North,COD,2,Delivered
1408,2023-10-07,397,Delhi,Delhi_State,North,COD,2,Delivered
1409,2023-04-21,179,Delhi,Delhi_State,North,UPI,2,Returned
1410,2023-12-14,296,Delhi,Delhi_State,North,Credit Card,2,Delivered
1411,2023-07-06,9,Delhi,Delhi_State,North,Credit Card,3,Delivered
1412,2023-09-15,420,Delhi,Delhi_State,North,Credit Card,2,Delivered
1413,2023-11-29,234,Delhi,Delhi_State,North,COD,3,Delivered
1414,2023-06-30,425,Delhi,Delhi_State,North,UPI,4,Delivered
1415,2023-06-21,59,Delhi,Delhi_State,North,Credit Card,2,Delivered
1416,2023-07-11,91,Delhi,Delhi_State,North,Credit Card,4,Delivered
1417,2023-10-05,224,Delhi,Delhi_State,North,COD,3,Delivered
1418,2023-12-04,353,Delhi,Delhi_State,North,Credit Card,4,Delivered
1419,2023-05-26,360,Delhi,Delhi_State,North,Credit Card,4,Returned
1420,2023-02-20,45,Delhi,Delhi_State,North,UPI,2,Delivered
1421,2023-01-09,316,Delhi,Delhi_State,North,Credit Card,3,Delivered
1422,2023-11-16,475,Delhi,Delhi_State,North,Credit Card,4,Delivered
1423,2023-08-16,258,Delhi,Delhi_State,North,UPI,4,Delivered
1424,2023-12-08,149,Delhi,Delhi_State,North,UPI,3,Delivered
1425,2023-08-21,283,Delhi,Delhi_State,North,UPI,3,Delivered
1426,2023-08-29,487,Delhi,Delhi_State,North,Credit Card,2,Delivered
1427,2023-08-26,212,Delhi,Delhi_State,North,UPI,4,Delivered
1428,2023-07-22,4,Delhi,Delhi_State,North,Credit Card,3,Delivered
1429,2023-09-17,146,Delhi,Delhi_State,North,Credit Card,3,Delivered
1430,2023-05-16,158,Delhi,Delhi_State,North,UPI,3,Delivered
1431,2023-01-03,461,Delhi,Delhi_State,North,UPI,3,Delivered
1432,2023-01-14,79,Delhi,Delhi_State,North,Credit Card,3,Delivered
1433,2023-09-23,420,Delhi,Delhi_State,North,COD,4,Delivered
1434,2023-06-21,88,Delhi,Delhi_State,North,UPI,4,Cancelled
1435,2023-05-04,285,Delhi,Delhi_State,North,Credit Card,3,Delivered
1436,2023-11-26,202,Delhi,Delhi_State,North,Credit Card,2,Delivered
1437,2023-10-23,220,Delhi,Delhi_State,North,Credit Card,2,Returned
1438,2023-07-19,373,Delhi,Delhi_State,North,UPI,2,Delivered
1439,2023-06-12,265,Delhi,Delhi_State,North,COD,2,Delivered
1440,2023-02-20,364,Delhi,Delhi_State,North,Debit Card,2,Delivered
1441,2023-11-20,296,Delhi,Delhi_State,North,UPI,3,Delivered
1442,2023-11-18,470,Delhi,Delhi_State,North,Credit Card,3,Delivered
1443,2023-03-23,486,Delhi,Delhi_State,North,UPI,3,Delivered
1444,2023-02-17,14,Delhi,Delhi_State,North,Credit Card,3,Delivered
1445,2023-10-31,79,Delhi,Delhi_State,North,UPI,2,Delivered
1446,2023-10-06,472,Delhi,Delhi_State,North,COD,2,Delivered
1447,2023-01-13,381,Delhi,Delhi_State,North,COD,4,Delivered
1448,2023-08-21,325,Delhi,Delhi_State,North,UPI,4,Delivered
1449,2023-04-06,123,Delhi,Delhi_State,North,Credit Card,4,Delivered
1450,2023-06-02,100,Delhi,Delhi_State,North,COD,4,Delivered
1451,2023-07-13,395,Delhi,Delhi_State,North,UPI,3,Delivered
1452,2023-05-21,43,Delhi,Delhi_State,North,Credit Card,2,Delivered
1453,2023-11-23,297,Delhi,Delhi_State,North,UPI,2,Delivered
